status,gene_symbol,gene_name,chromosome,genetic_category,gene_score,syndromic,number_of_reports,Gene.name.1,Gene.stable.ID,cds_length,ensembl_gene_id
9,GRM1,"Glutamate receptor, metabotropic 1",6,"Rare Single Gene Mutation, Genetic Association",NA,0,6,Grm1,ENSMUSG00000019828,3600,ENSG00000152822
9,GSN,Gelsolin,9,Rare Single Gene Mutation,NA,0,1,Gsn,ENSMUSG00000026879,2343,ENSG00000148180
9,HDAC6,Histone deacetylase 6,X,Rare Single Gene Mutation,NA,0,2,Hdac6,ENSMUSG00000031161,3450,ENSG00000094631
9,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",6,Genetic Association,NA,0,6,H2-Eb2,ENSMUSG00000067341,864,ENSG00000229074
9,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",6,Genetic Association,NA,0,6,H2-Eb2,ENSMUSG00000067341,864,ENSG00000228080
9,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",6,Genetic Association,NA,0,6,H2-Eb2,ENSMUSG00000067341,864,ENSG00000206306
9,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",6,Genetic Association,NA,0,6,H2-Eb2,ENSMUSG00000067341,864,ENSG00000236884
9,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",6,Genetic Association,NA,0,6,H2-Eb2,ENSMUSG00000067341,864,ENSG00000196126
9,HLA-DRB1,"major histocompatibility complex, class II, DR beta 1",6,Genetic Association,NA,0,6,H2-Eb2,ENSMUSG00000067341,864,ENSG00000206240
9,IL16,Interleukin 16,15,Rare Single Gene Mutation,NA,0,2,Il16,ENSMUSG00000001741,1875,ENSG00000172349
9,KCNJ12,"Potassium inwardly-rectifying channel, subfamily J, member 12",17,Rare Single Gene Mutation,NA,0,1,Kcnj12,ENSMUSG00000042529,1284,ENSG00000184185
9,KCNJ15,"Potassium inwardly-rectifying channel, subfamily J, member 15",21,Rare Single Gene Mutation,NA,0,2,Kcnj15,ENSMUSG00000062609,1209,ENSG00000157551
9,KMO,kynurenine 3-monooxygenase,1,Functional,NA,0,1,Kmo,ENSMUSG00000039783,1338,ENSG00000117009
9,LPL,Lipoprotein lipase,8,Rare Single Gene Mutation,NA,0,1,Lpl,ENSMUSG00000015568,1425,ENSG00000175445
9,LRP2BP,LRP2 binding protein,4,Rare Single Gene Mutation,NA,0,1,Lrp2bp,ENSMUSG00000031637,205,ENSG00000109771
9,LRPPRC,Leucine-rich pentatricopeptide repeat containing,2,"Rare Single Gene Mutation, Functional",NA,0,3,Lrpprc,ENSMUSG00000024120,4179,ENSG00000138095
9,LRRC7,Leucine rich repeat containing 7,1,"Rare Single Gene Mutation, Functional",NA,0,3,Lrrc7,ENSMUSG00000028176,4629,ENSG00000033122
9,MAPK12,Mitogen-activated protein kinase 12,22,Rare Single Gene Mutation,NA,0,1,Mapk12,ENSMUSG00000022610,1104,ENSG00000188130
9,MC4R,Melanocortin 4 receptor,18,Functional,NA,0,2,Mc4r,ENSMUSG00000047259,999,ENSG00000166603
9,MYOZ1,Myozenin 1,10,Rare Single Gene Mutation,NA,0,1,Myoz1,ENSMUSG00000068697,891,ENSG00000177791
9,NELL1,neural EGFL like 1,11,"Rare Single Gene Mutation, Genetic Association",NA,0,2,Nell1,ENSMUSG00000055409,2292,ENSG00000165973
9,NOS1,Nitric oxide synthase 1 (neuronal),12,Rare Single Gene Mutation,NA,0,2,Nos1,ENSMUSG00000029361,4290,ENSG00000089250
9,OGT,O-linked N-acetylglucosamine (GlcNAc) transferase,X,"Rare Single Gene Mutation, Functional",NA,0,4,Ogt,ENSMUSG00000034160,3141,ENSG00000147162
9,PDE1C,"phosphodiesterase 1C, calmodulin-dependent 70kDa",7,"Rare Single Gene Mutation, Genetic Association",NA,0,3,Pde1c,ENSMUSG00000004347,1812,ENSG00000154678
9,PDE4A,"phosphodiesterase 4A, cAMP-specific",19,"Rare Single Gene Mutation, Functional",NA,0,2,Pde4a,ENSMUSG00000032177,2535,ENSG00000065989
9,PEX7,peroxisomal biogenesis factor 7,6,"Rare Single Gene Mutation, Genetic Association",NA,0,3,Pex7,ENSMUSG00000020003,879,ENSG00000112357
9,POMGNT1,"protein O-linked mannose N-acetylglucosaminyltransferase 1 (beta 1,2-)",1,"Rare Single Gene Mutation, Syndromic",NA,0,3,Pomgnt1,ENSMUSG00000028700,1983,ENSG00000085998
9,PPFIA1,"Protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 1",11,Rare Single Gene Mutation,NA,0,2,Ppfia1,ENSMUSG00000037519,3801,ENSG00000131626
9,RFX3,regulatory factor X3,9,Rare Single Gene Mutation,4,0,5,Rfx3,ENSMUSG00000040929,2175,ENSG00000080298
9,RGS7,regulator of G-protein signaling 7,1,Rare Single Gene Mutation,4,0,6,Rgs7,ENSMUSG00000026527,1410,ENSG00000182901
9,RHOXF1,"Rhox homeobox family, member 1",X,Genetic Association,4,0,3,Rhox13,ENSMUSG00000050197,699,ENSG00000101883
9,RIMS1,Regulating synaptic membrane exocytosis 1,6,"Rare Single Gene Mutation, Genetic Association",2,0,4,Rims1,ENSMUSG00000041670,2189,ENSG00000079841
9,RIMS3,regulating synaptic membrane exocytosis 3,1,Rare Single Gene Mutation,4,0,4,Rims3,ENSMUSG00000032890,924,ENSG00000117016
9,RLIM,"Ring finger protein, LIM domain interacting",X,"Rare Single Gene Mutation, Syndromic",NA,1,4,Rlim,ENSMUSG00000056537,1803,ENSG00000131263
9,RNF135,Ring finger protein 135,17,"Syndromic, Genetic Association",4,1,2,NA,NA,NA,ENSG00000181481
9,RNF38,ring finger protein 38,9,Rare Single Gene Mutation,4,0,2,Rnf38,ENSMUSG00000035696,1299,ENSG00000137075
9,ROBO1,"roundabout, axon guidance receptor, homolog 1 (Drosophila)",3,"Rare Single Gene Mutation, Functional",5,0,10,Robo1,ENSMUSG00000022883,4839,ENSG00000169855
9,RPS6KA2,"ribosomal protein S6 kinase, 90kDa, polypeptide 2",6,Rare Single Gene Mutation,4,0,3,Rps6ka2,ENSMUSG00000023809,2202,ENSG00000071242
9,SAE1,SUMO1 activating enzyme subunit 1,19,Rare Single Gene Mutation,3,0,3,Sae1,ENSMUSG00000052833,1053,ENSG00000142230
9,SCFD2,sec1 family domain containing 2,4,Rare Single Gene Mutation,4,0,2,Scfd2,ENSMUSG00000062110,156,ENSG00000184178
9,SCN4A,"Sodium channel, voltage gated, type IV alpha subunit",17,Rare Single Gene Mutation,4,0,3,Scn4a,ENSMUSG00000001027,5526,ENSG00000007314
9,SCP2,sterol carrier protein 2,1,Rare Single Gene Mutation,4,0,2,Scp2,ENSMUSG00000028603,1644,ENSG00000116171
9,SDC2,"syndecan 2 (heparan sulfate proteoglycan 1, cell surface-associated, fibroglycan )",8,"Rare Single Gene Mutation, Genetic Association",4,0,4,Sdc2,ENSMUSG00000022261,609,ENSG00000169439
9,SETD1B,SET domain containing 1B,12,"Rare Single Gene Mutation, Syndromic",4,1,6,Setd1b,ENSMUSG00000038384,5958,ENSG00000139718
9,SETDB1,"SET domain, bifurcated 1",1,Rare Single Gene Mutation,4,0,3,Setdb1,ENSMUSG00000015697,3927,ENSG00000143379
9,SEZ6L2,SEZ6L2 seizure related 6 homolog (mouse)-like 2,16,"Rare Single Gene Mutation, Genetic Association",4,0,6,Sez6l2,ENSMUSG00000030683,203,ENSG00000174938
9,RP11-1407O15.2,NA,17,Rare Single Gene Mutation,4,0,1,NA,NA,NA,NA
9,SGSM3,Small G protein signaling modulator 3,22,Rare Single Gene Mutation,4,0,4,Sgsm3,ENSMUSG00000042303,204,ENSG00000100359
9,SHANK1,SH3 and multiple ankyrin repeat domains 1,19,Rare Single Gene Mutation,3,0,5,Shank1,ENSMUSG00000038738,6504,ENSG00000161681
9,SHOX,short stature homeobox,"X,Y",Rare Single Gene Mutation,3,0,2,Rhox10,ENSMUSG00000053909,591,ENSG00000185960
9,SLC16A3,"solute carrier family 16, member 3 (monocarboxylic acid transporter 4)",17,Rare Single Gene Mutation,6,0,2,Slc16a3,ENSMUSG00000025161,27,ENSG00000141526
9,SLC22A15,"Solute carrier family 22, member 15",1,Genetic Association,4,0,1,Slc22a15,ENSMUSG00000033147,1635,ENSG00000163393
9,SLC22A9,solute carrier family 22 member 9,11,Rare Single Gene Mutation,4,0,3,Slc22a28,ENSMUSG00000063590,1659,ENSG00000149742
9,SLC22A9,solute carrier family 22 member 9,11,Rare Single Gene Mutation,4,0,3,Slc22a19,ENSMUSG00000024757,1656,ENSG00000149742
9,SLC22A9,solute carrier family 22 member 9,11,Rare Single Gene Mutation,4,0,3,Slc22a29,ENSMUSG00000075044,1656,ENSG00000149742
9,SLC22A9,solute carrier family 22 member 9,11,Rare Single Gene Mutation,4,0,3,Slc22a30,ENSMUSG00000052562,1317,ENSG00000149742
9,SLC22A9,solute carrier family 22 member 9,11,Rare Single Gene Mutation,4,0,3,Slc22a26,ENSMUSG00000053303,1657.5,ENSG00000149742
9,SLC22A9,solute carrier family 22 member 9,11,Rare Single Gene Mutation,4,0,3,Slc22a27,ENSMUSG00000067656,1494,ENSG00000149742
9,SLC25A14,"Solute carrier family 25 (mitochondrial carrier, brain), member 14",X,Functional,5,0,1,Slc25a14,ENSMUSG00000031105,978,ENSG00000102078
9,SLC25A24,"Solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24",1,"Rare Single Gene Mutation, Functional",5,0,2,Slc25a24,ENSMUSG00000040322,1428,ENSG00000085491
9,SLC25A24,"Solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24",1,"Rare Single Gene Mutation, Functional",5,0,2,Slc25a24,ENSMUSG00000040322,1428,ENSG00000284468
9,SLC25A27,solute carrier family 25 member 27,6,Genetic Association,4,0,1,Slc25a27,ENSMUSG00000023912,969,ENSG00000153291
9,SLC25A39,solute carrier family 25 member 39,17,Rare Single Gene Mutation,4,0,3,Slc25a39,ENSMUSG00000018677,350,ENSG00000013306
9,SLC27A4,"Solute carrier family 27 (fatty acid transporter), member 4",9,Rare Single Gene Mutation,4,0,1,Slc27a4,ENSMUSG00000059316,1932,ENSG00000167114
9,SLC29A4,solute carrier family 29 member 4,7,Rare Single Gene Mutation,4,0,1,Slc29a4,ENSMUSG00000050822,1587,ENSG00000164638
9,SLC30A3,solute carrier family 30 member 3,2,Functional,5,0,2,Slc30a3,ENSMUSG00000029151,1167,ENSG00000115194
9,SLC30A5,solute carrier family 30,5,Rare Single Gene Mutation,5,0,3,Slc30a5,ENSMUSG00000021629,2286,ENSG00000145740
9,SLC33A1,solute carrier family 33 member 1,3,Functional,5,0,4,Slc33a1,ENSMUSG00000027822,1653,ENSG00000169359
9,SLC35B1,solute carrier family 35 member B1,17,Genetic Association,3,0,1,Slc35b1,ENSMUSG00000020873,471,ENSG00000121073
9,SLC38A10,"solute carrier family 38, member 10",17,Rare Single Gene Mutation,3,0,1,Slc38a10,ENSMUSG00000061306,3273,ENSG00000157637
9,SLC6A3,"Solute carrier family 6 (neurotransmitter transporter), member 3",5,"Rare Single Gene Mutation, Genetic Association",3,0,13,Slc6a3,ENSMUSG00000021609,1860,ENSG00000276996
9,SLC6A3,"Solute carrier family 6 (neurotransmitter transporter), member 3",5,"Rare Single Gene Mutation, Genetic Association",3,0,13,Slc6a3,ENSMUSG00000021609,1860,ENSG00000142319
9,SLC7A3,"Solute carrier family 7 (cationic amino acid transporter, y+ system), member 3",X,Rare Single Gene Mutation,3,0,2,Slc7a3,ENSMUSG00000031297,1857,ENSG00000165349
9,SLC7A5,solute carrier family 7 member 5,16,Functional,3,0,1,Slc7a5,ENSMUSG00000040010,1539,ENSG00000103257
9,SLC7A7,solute carrier family 7 member 7,14,Rare Single Gene Mutation,4,0,2,Slc7a7,ENSMUSG00000000958,1533,ENSG00000155465
9,SLCO1B3,"Solute carrier organic anion transporter family, member 1B3",12,Rare Single Gene Mutation,4,0,2,Slco1b2,ENSMUSG00000030236,2070,ENSG00000111700
9,SMAD4,SMAD family member 4,18,Rare Single Gene Mutation,3,0,3,Smad4,ENSMUSG00000024515,1656,ENSG00000141646
9,SMC1A,structural maintenance of chromosomes 1A,X,Syndromic,NA,1,3,Smc1a,ENSMUSG00000041133,3702,ENSG00000072501
9,SMC3,structural maintenance of chromosomes 3,10,"Rare Single Gene Mutation, Syndromic",4,1,6,Smc3,ENSMUSG00000024974,3654,ENSG00000108055
9,SND1,staphylococcal nuclease and tudor domain containing 1,7,"Rare Single Gene Mutation, Genetic Association",4,0,8,Snd1,ENSMUSG00000001424,2733,ENSG00000197157
9,SNRPN,small nuclear ribonucleoprotein polypeptide N,15,Rare Single Gene Mutation,5,0,5,Snrpn,ENSMUSG00000102252,723,ENSG00000128739
9,SNTG2,syntrophin gamma 2,2,Rare Single Gene Mutation,4,0,5,Sntg2,ENSMUSG00000020672,282,ENSG00000281020
9,SNTG2,syntrophin gamma 2,2,Rare Single Gene Mutation,4,0,5,Sntg2,ENSMUSG00000020672,282,ENSG00000281486
9,SNTG2,syntrophin gamma 2,2,Rare Single Gene Mutation,4,0,5,Sntg2,ENSMUSG00000020672,282,ENSG00000172554
9,SOD1,superoxide dismutase 1,21,"Genetic Association, Functional",4,0,2,Sod1,ENSMUSG00000022982,465,ENSG00000142168
9,SPARCL1,SPARC like 1,4,"Rare Single Gene Mutation, Functional",3,0,3,Sparcl1,ENSMUSG00000029309,1953,ENSG00000152583
9,SPAST,Spastin,2,Rare Single Gene Mutation,2,0,8,Spast,ENSMUSG00000024068,1845,ENSG00000021574
9,SPP2,secreted phosphoprotein 2,2,Rare Single Gene Mutation,4,0,3,Spp2,ENSMUSG00000026295,612,ENSG00000072080
9,SRCAP,Snf2 related CREBBP activator protein,16,Rare Single Gene Mutation,2,0,5,Gm42715,ENSMUSG00000107023,9288,ENSG00000080603
9,SRCAP,Snf2 related CREBBP activator protein,16,Rare Single Gene Mutation,2,0,5,Srcap,ENSMUSG00000053877,9633,ENSG00000080603
9,SRGAP3,SLIT-ROBO Rho GTPase activating protein 3,3,Rare Single Gene Mutation,4,0,3,Srgap3,ENSMUSG00000030257,3300,ENSG00000196220
9,SRRM4,Serine/arginine repetitive matrix 4,12,"Rare Single Gene Mutation, Functional",5,0,5,Srrm4,ENSMUSG00000063919,1827,ENSG00000139767
9,SRSF11,serine and arginine rich splicing factor 11,1,Rare Single Gene Mutation,2,0,3,Srsf11,ENSMUSG00000055436,526,ENSG00000116754
9,SSPO,SCO-spondin,7,Rare Single Gene Mutation,4,0,3,Sspo,ENSMUSG00000029797,2802,ENSG00000197558
9,SSRP1,structure specific recognition protein 1,11,Rare Single Gene Mutation,4,0,2,Ssrp1,ENSMUSG00000027067,2127,ENSG00000149136
9,ST7,suppression of tumorigenicity 7,7,Rare Single Gene Mutation,4,0,4,St7,ENSMUSG00000029534,252,ENSG00000004866
9,STAT1,signal transducer and activator of transcription 1,2,"Rare Single Gene Mutation, Functional",5,0,2,Stat1,ENSMUSG00000026104,462,ENSG00000115415
9,STK39,"serine threonine kinase 39 (STE20/SPS1 homolog, yeast)",2,Genetic Association,4,0,5,Stk39,ENSMUSG00000027030,1671,ENSG00000198648
9,STX1A,Syntaxin 1A (brain),7,"Rare Single Gene Mutation, Genetic Association",4,0,6,Stx1a,ENSMUSG00000007207,867,ENSG00000106089
9,STXBP5,Syntaxin binding protein 5 (tomosyn),6,Rare Single Gene Mutation,3,0,6,Stxbp5,ENSMUSG00000019790,3459,ENSG00000164506
9,STYK1,Serine/threonine/tyrosine kinase 1,12,Genetic Association,4,0,1,Styk1,ENSMUSG00000032899,1290,ENSG00000060140
9,SUCLG2,"succinate-CoA ligase, GDP-forming, beta subunit",3,Rare Single Gene Mutation,6,0,4,Suclg2,ENSMUSG00000061838,1155,ENSG00000172340
9,SYAP1,Synapse associated protein 1,X,Rare Single Gene Mutation,4,0,2,Syap1,ENSMUSG00000031357,1098,ENSG00000169895
9,SYN3,Synapsin III,22,"Rare Single Gene Mutation, Functional",5,0,2,Syn3,ENSMUSG00000059602,1740,ENSG00000185666
9,SYNJ1,synaptojanin 1,21,Rare Single Gene Mutation,4,0,1,Synj1,ENSMUSG00000022973,600,ENSG00000159082
9,SYT17,synaptotagmin XVII,16,Genetic Association,4,0,2,Syt17,ENSMUSG00000058420,1413,ENSG00000103528
9,TAF1C,"TATA-box binding protein associated factor, RNA polymerase I subunit C",16,"Rare Single Gene Mutation, Genetic Association",4,0,2,Taf1c,ENSMUSG00000031832,2511,ENSG00000103168
9,TAF1L,TAF1 RNA polymerase II,9,Rare Single Gene Mutation,6,0,3,Taf1,ENSMUSG00000031314,5682,ENSG00000122728
9,TAF6,TATA-box binding protein associated factor 6,7,Rare Single Gene Mutation,3,0,2,Taf6,ENSMUSG00000036980,2037,ENSG00000106290
9,TAOK2,TAO kinase 2,16,"Rare Single Gene Mutation, Functional",2,0,5,Taok2,ENSMUSG00000059981,3723,ENSG00000149930
9,UBL7,ubiquitin-like 7 (bone marrow stromal cell-derived),15,Rare Single Gene Mutation,6,0,1,Ubl7,ENSMUSG00000055720,1143,ENSG00000138629
9,TBC1D23,TBC1 domain family member 23,3,Syndromic,NA,1,2,Tbc1d23,ENSMUSG00000022749,2055,ENSG00000036054
9,TBR1,"T-box, brain, 1",2,"Rare Single Gene Mutation, Genetic Association",1,0,20,Tbr1,ENSMUSG00000035033,2046,ENSG00000136535
9,TCF4,Transcription factor 4,18,"Rare Single Gene Mutation, Syndromic, Genetic Association",3,1,38,Tcf4,ENSMUSG00000053477,2013,ENSG00000196628
9,TPH2,tryptophan hydroxylase 2,12,"Rare Single Gene Mutation, Genetic Association",6,0,12,Tph2,ENSMUSG00000006764,1467,ENSG00000139287
9,TRAPPC9,trafficking protein particle complex 9,8,"Rare Single Gene Mutation, Syndromic",3,0,11,Trappc9,ENSMUSG00000047921,2883,ENSG00000167632
9,TRIP12,Thyroid hormone receptor interactor 12,2,"Rare Single Gene Mutation, Syndromic",1,1,14,Trip12,ENSMUSG00000026219,6078,ENSG00000153827
9,TSC1,tuberous sclerosis 1,9,"Rare Single Gene Mutation, Syndromic",NA,1,17,Tsc1,ENSMUSG00000026812,1107,ENSG00000165699
9,TSC2,tuberous sclerosis 2,16,"Rare Single Gene Mutation, Syndromic, Genetic Association",3,1,26,Tsc2,ENSMUSG00000002496,5229,ENSG00000103197
9,ZSWIM6,zinc finger SWIM-type containing 6,5,"Syndromic, Genetic Association",NA,1,2,NA,NA,NA,ENSG00000130449
9,SLITRK5,"SLIT and NTRK-like family, member 5",13,"Rare Single Gene Mutation, Functional",NA,0,8,Slitrk5,ENSMUSG00000033214,2874,ENSG00000165300
9,TBL1XR1,transducin beta like 1 X-linked receptor 1,3,"Rare Single Gene Mutation, Syndromic",2,0,15,Tbl1xr1,ENSMUSG00000027630,1545,ENSG00000177565
9,TBX1,T-box 1,22,Syndromic,4,0,1,Tbx1,ENSMUSG00000009097,1440,ENSG00000184058
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Zfp957,ENSMUSG00000071262,1704,ENSG00000276461
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Zfp957,ENSMUSG00000071262,1704,ENSG00000262024
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Zfp957,ENSMUSG00000071262,1704,ENSG00000100207
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Zfp957,ENSMUSG00000071262,1704,ENSG00000280467
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Zfp957,ENSMUSG00000071262,1704,ENSG00000281897
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Zfp957,ENSMUSG00000071262,1704,ENSG00000283026
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Zfp957,ENSMUSG00000071262,1704,ENSG00000282892
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Zfp957,ENSMUSG00000071262,1704,ENSG00000283681
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Tcf20,ENSMUSG00000041852,5898,ENSG00000276461
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Tcf20,ENSMUSG00000041852,5898,ENSG00000262024
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Tcf20,ENSMUSG00000041852,5898,ENSG00000100207
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Tcf20,ENSMUSG00000041852,5898,ENSG00000280467
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Tcf20,ENSMUSG00000041852,5898,ENSG00000281897
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Tcf20,ENSMUSG00000041852,5898,ENSG00000283026
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Tcf20,ENSMUSG00000041852,5898,ENSG00000282892
9,TCF20,Transcription factor 20 (AR1),22,Rare Single Gene Mutation,2,0,8,Tcf20,ENSMUSG00000041852,5898,ENSG00000283681
9,TTN,titin,2,"Rare Single Gene Mutation, Syndromic",4,1,17,Ttn,ENSMUSG00000051747,459,ENSG00000155657
9,USP7,Ubiquitin specific peptidase 7 (herpes virus-associated),16,"Rare Single Gene Mutation, Syndromic",2,0,6,Usp7,ENSMUSG00000022710,279,ENSG00000187555
9,VPS13B,vacuolar protein sorting 13 homolog B (yeast),8,"Rare Single Gene Mutation, Syndromic",NA,1,18,Vps13b,ENSMUSG00000037646,11982,ENSG00000132549
9,WDFY3,WD repeat and FYVE domain containing 3,4,"Rare Single Gene Mutation, Functional",2,0,11,Wdfy3,ENSMUSG00000043940,374,ENSG00000163625
9,XPC,"xeroderma pigmentosum, complementation group C",3,"Rare Single Gene Mutation, Syndromic",NA,1,9,Xpc,ENSMUSG00000030094,2793,ENSG00000154767
9,XPO1,"Exportin 1 (CRM1 homolog, yeast)",2,"Rare Single Gene Mutation, Genetic Association",4,0,5,Xpo1,ENSMUSG00000020290,179,ENSG00000082898
9,ZMYND11,"Zinc finger, MYND-type containing 11",10,"Rare Single Gene Mutation, Syndromic",3,0,10,Zmynd11,ENSMUSG00000021156,1857,ENSG00000015171
9,ZNF462,Zinc finger protein 462,9,"Rare Single Gene Mutation, Syndromic",4,1,7,Zfp462,ENSMUSG00000060206,7488,ENSG00000148143
9,TLK2,tousled-like kinase 2,17,"Rare Single Gene Mutation, Syndromic",4,1,10,Tlk2,ENSMUSG00000020694,703,ENSG00000146872
9,TM4SF20,Transmembrane 4 L six family member 20,2,Rare Single Gene Mutation,NA,1,1,Tm4sf20,ENSMUSG00000026149,681,ENSG00000168955
9,TMLHE,"trimethyllysine hydroxylase, epsilon",X,"Rare Single Gene Mutation, Genetic Association",3,0,5,Tmlhe,ENSMUSG00000079834,1266,ENSG00000185973
9,TNIP2,TNFAIP3 interacting protein 2,4,Rare Single Gene Mutation,5,0,1,Tnip2,ENSMUSG00000059866,1044,ENSG00000168884
9,TRAPPC6B,trafficking protein particle complex 6B,14,"Rare Single Gene Mutation, Syndromic",NA,1,2,Trappc6b,ENSMUSG00000020993,477,ENSG00000182400
9,TRIO,Trio Rho guanine nucleotide exchange factor,5,Rare Single Gene Mutation,2,0,20,Trio,ENSMUSG00000022263,9312,ENSG00000038382
9,TSPAN7,tetraspanin 7,X,Rare Single Gene Mutation,4,0,7,Tspan7,ENSMUSG00000058254,750,ENSG00000156298
9,TUBGCP5,"tubulin, gamma complex associated protein 5",15,Rare Single Gene Mutation,4,0,4,Tubgcp5,ENSMUSG00000033790,3075,ENSG00000280807
9,TUBGCP5,"tubulin, gamma complex associated protein 5",15,Rare Single Gene Mutation,4,0,4,Tubgcp5,ENSMUSG00000033790,3075,ENSG00000275835
9,TUBGCP5,"tubulin, gamma complex associated protein 5",15,Rare Single Gene Mutation,4,0,4,Tubgcp5,ENSMUSG00000033790,3075,ENSG00000276856
9,UBE3A,ubiquitin protein ligase E3A,15,"Rare Single Gene Mutation, Syndromic, Genetic Association",3,1,26,Ube3a,ENSMUSG00000025326,2550,ENSG00000114062
9,UBE3B,ubiquitin protein ligase E3B,12,"Rare Single Gene Mutation, Syndromic, Functional",5,0,6,Ube3b,ENSMUSG00000029577,536,ENSG00000151148
9,UNC80,"unc-80 homolog, NALCN activator",2,Rare Single Gene Mutation,4,0,4,Unc80,ENSMUSG00000055567,9981,ENSG00000144406
9,UPF2,"UPF2, regulator of nonsense mediated mRNA decay",10,Rare Single Gene Mutation,5,0,4,Upf2,ENSMUSG00000043241,3810,ENSG00000151461
9,PTPRT,"protein tyrosine phosphatase, receptor type, T",20,Rare Single Gene Mutation,NA,0,8,Ptprt,ENSMUSG00000053141,4338,ENSG00000196090
9,RNPS1,RNA binding protein with serine rich domain 1,16,NA,NA,0,1,Rnps1,ENSMUSG00000034681,918,ENSG00000205937
9,SLC35A3,"Solute carrier family 35 (UDP-N-acetylglucosamine (UDP-GlcNAc) transporter), member A3",1,Rare Single Gene Mutation,NA,0,2,Slc35a3,ENSMUSG00000027957,981,ENSG00000117620
9,SNX19,Sorting nexin 19,11,"Rare Single Gene Mutation, Genetic Association",NA,0,3,Snx19,ENSMUSG00000031993,2994,ENSG00000120451
9,ST8SIA2,"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2",15,"Rare Single Gene Mutation, Genetic Association",NA,0,8,St8sia2,ENSMUSG00000025789,1128,ENSG00000140557
9,TBC1D31,"TBC1 domain family, member 31",8,Rare Single Gene Mutation,3,0,3,Tbc1d31,ENSMUSG00000022364,704,ENSG00000156787
9,TBC1D5,"TBC1 domain family, member 5",3,"Rare Single Gene Mutation, Genetic Association",4,0,7,Tbc1d5,ENSMUSG00000023923,2448,ENSG00000131374
9,TBL1X,transducin (beta)-like 1X-linked,X,Genetic Association,4,0,1,Tbl1x,ENSMUSG00000025246,1584,ENSG00000101849
9,TCF7L2,"Transcription factor 7-like 2 (T-cell specific, HMG-box)",10,Rare Single Gene Mutation,3,0,2,Tcf7l2,ENSMUSG00000024985,810,ENSG00000148737
9,TMEM231,Transmembrane protein 231,16,"Rare Single Gene Mutation, Syndromic",NA,0,2,Tmem231,ENSMUSG00000031951,948,ENSG00000205084
9,TNN,Tenascin N,1,Rare Single Gene Mutation,NA,0,3,Tnn,ENSMUSG00000026725,3891,ENSG00000120332
9,UPF3B,"UPF3B, regulator of nonsense mediated mRNA decay",X,"Rare Single Gene Mutation, Syndromic",2,1,12,Upf3b,ENSMUSG00000036572,1419,ENSG00000125351
9,WAC,WW domain containing adaptor with coiled-coil,10,"Rare Single Gene Mutation, Syndromic",2,1,15,Wac,ENSMUSG00000024283,724,ENSG00000095787
9,WDR26,WD repeat domain 26,1,"Rare Single Gene Mutation, Syndromic",NA,1,3,Wdr26,ENSMUSG00000038733,1878,ENSG00000162923
9,WNK3,WNK lysine deficient protein kinase 3,X,Rare Single Gene Mutation,4,0,6,Wnk3,ENSMUSG00000041245,5133,ENSG00000196632
9,WNT2,wingless-type MMTV integration site family member 2,7,"Rare Single Gene Mutation, Genetic Association",5,0,10,Wnt2,ENSMUSG00000010797,1083,ENSG00000105989
9,WWOX,WW domain containing oxidoreductase,16,"Rare Single Gene Mutation, Syndromic",3,0,8,Wwox,ENSMUSG00000004637,1245,ENSG00000186153
9,YY1,YY1transcription factor,14,"Syndromic, Functional",NA,1,3,Yy1,ENSMUSG00000021264,1245,ENSG00000100811
9,ZBTB20,Zinc finger and BTB domain containing 20,3,"Rare Single Gene Mutation, Syndromic",3,1,18,Zbtb20,ENSMUSG00000022708,2226,ENSG00000181722
